9.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 0.000000000000000000e+00 1.885714285714285765e+01 3.907084094622097936e+00
1.300000000000000000e+01 -8.400000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000000e+01 0.000000000000000000e+00
1.040000000000000000e+02 -9.112500000000000000e+01 2.758509561339238747e+00 5.250000000000000000e+00 1.561249499599599577e+00 4.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 1.912500000000000000e+01 3.585997071945262960e+00
2.600000000000000000e+01 -9.100000000000000000e+01 2.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 5.000000000000000000e-01
2.600000000000000000e+01 -8.700000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.700000000000000000e+01 1.000000000000000000e+00
2.600000000000000000e+01 -9.300000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 5.000000000000000000e-01
1.040000000000000000e+02 -9.200000000000000000e+01 4.330127018922193649e+00 4.750000000000000000e+00 1.785357107135712607e+00 4.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 1.912500000000000000e+01 3.585997071945262960e+00
2.600000000000000000e+01 -8.800000000000000000e+01 3.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 1.900000000000000000e+01 3.000000000000000000e+00
2.600000000000000000e+01 -9.000000000000000000e+01 0.000000000000000000e+00 5.500000000000000000e+00 1.500000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.700000000000000000e+01 1.000000000000000000e+00
2.600000000000000000e+01 -8.600000000000000000e+01 0.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 5.000000000000000000e-01
1.170000000000000000e+02 -9.300000000000000000e+01 3.333333333333333481e+00 5.111111111111110716e+00 1.286204100310025078e+00 4.500000000000000000e+00 5.000000000000000000e-01 4.500000000000000000e+00 5.000000000000000000e-01 1.988888888888888928e+01 3.664982778326809409e+00
1.040000000000000000e+02 -8.900000000000000000e+01 4.743416490252569062e+00 5.375000000000000000e+00 1.653594569415369087e+00 4.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 1.862500000000000000e+01 3.739568825412897812e+00
2.600000000000000000e+01 -9.000000000000000000e+01 5.000000000000000000e+00 5.500000000000000000e+00 1.500000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 5.000000000000000000e-01
1.430000000000000000e+02 -8.945454545454545325e+01 4.678065574643129665e+00 5.363636363636363313e+00 1.493788793195907516e+00 2.200000000000000178e+00 1.469693845669906906e+00 3.666666666666666519e+00 2.494438257849294072e+00 1.854545454545454675e+01 3.201239429392546576e+00
1.170000000000000000e+02 -8.800000000000000000e+01 4.136557881996951735e+00 6.000000000000000000e+00 1.414213562373095145e+00 1.800000000000000044e+00 4.000000000000000777e-01 3.000000000000000000e+00 2.828427124746190291e+00 1.933333333333333215e+01 1.943650631615100099e+00
1.040000000000000000e+02 -8.875000000000000000e+01 3.992179855667827848e+00 5.625000000000000000e+00 1.576190026614811446e+00 2.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 1.750000000000000000e+01 8.660254037844385966e-01
1.170000000000000000e+02 -9.111111111111111427e+01 4.532461789860253276e+00 5.222222222222222321e+00 1.617802197617892901e+00 1.500000000000000000e+00 7.637626158259733788e-01 2.250000000000000000e+00 8.291561975888499525e-01 1.922222222222222143e+01 3.083208205669246027e+00
1.820000000000000000e+02 -9.042857142857143060e+01 4.237827706911807546e+00 5.857142857142856762e+00 1.406979685970872085e+00 2.333333333333333481e+00 9.428090415820633563e-01 4.666666666666666963e+00 1.699673171197594979e+00 1.921428571428571530e+01 2.512215056438424909e+00
1.430000000000000000e+02 -9.281818181818181301e+01 5.059970927300271093e+00 6.000000000000000000e+00 1.477097891751992798e+00 2.200000000000000178e+00 9.797958971132711969e-01 5.500000000000000000e+00 2.500000000000000000e+00 1.809090909090908994e+01 1.083306844346634934e+00
9.100000000000000000e+01 -9.114285714285713880e+01 3.719776161797581526e+00 6.142857142857143238e+00 1.355261854357876938e+00 1.750000000000000000e+00 4.330127018922192983e-01 7.000000000000000000e+00 0.000000000000000000e+00 1.842857142857142705e+01 1.049781318335647917e+00
9.100000000000000000e+01 -9.142857142857143060e+01 4.169862719807549745e+00 6.285714285714285587e+00 1.385051387833236669e+00 1.750000000000000000e+00 4.330127018922192983e-01 7.000000000000000000e+00 0.000000000000000000e+00 1.842857142857142705e+01 1.049781318335647917e+00
5.200000000000000000e+01 -9.075000000000000000e+01 4.145780987944250207e+00 5.750000000000000000e+00 1.639359631075500090e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.750000000000000000e+01 8.660254037844385966e-01
1.170000000000000000e+02 -9.333333333333332860e+01 4.189935029992178706e+00 5.666666666666666963e+00 1.885618083164126713e+00 1.800000000000000044e+00 7.483314773547883325e-01 3.000000000000000000e+00 8.164965809277260345e-01 1.733333333333333215e+01 9.428090415820633563e-01
1.170000000000000000e+02 -8.688888888888888573e+01 3.381138678822875221e+00 5.666666666666666963e+00 1.154700538379251462e+00 2.250000000000000000e+00 8.291561975888499525e-01 3.000000000000000000e+00 2.160246899469286941e+00 1.833333333333333215e+01 9.428090415820633563e-01
1.820000000000000000e+02 -9.100000000000000000e+01 5.424810727442149982e+00 5.714285714285714413e+00 1.665986255670085736e+00 2.799999999999999822e+00 1.166190378969059971e+00 7.000000000000000000e+00 4.000000000000000000e+00 1.828571428571428470e+01 1.220571963616790212e+00
1.300000000000000000e+02 -9.079999999999999716e+01 4.874423042781575788e+00 6.099999999999999645e+00 1.374772708486752038e+00 1.666666666666666741e+00 7.453559924999298980e-01 2.500000000000000000e+00 1.658312395177699905e+00 1.869999999999999929e+01 2.002498439450078660e+00
6.370000000000000000e+02 -8.812244897959183731e+01 4.143510554684840308e+00 5.204081632653061007e+00 1.737692486319020624e+00 7.000000000000000000e+00 3.625307868699862990e+00 1.633333333333333215e+01 1.255211358917515341e+01 1.889795918367346772e+01 2.196889247477206375e+00
6.500000000000000000e+02 -8.801999999999999602e+01 3.776188554614295256e+00 4.740000000000000213e+00 1.610093165006298621e+00 7.142857142857143238e+00 4.485805276602166103e+00 1.000000000000000000e+01 9.919677414109795421e+00 1.876000000000000156e+01 1.860752535938081209e+00
9.620000000000000000e+02 -8.847297297297296836e+01 4.230593124900896562e+00 4.202702702702702631e+00 1.778092887624187712e+00 9.250000000000000000e+00 5.356071321407137376e+00 1.480000000000000071e+01 1.254432142445337561e+01 1.909459459459459296e+01 2.472382147705953770e+00
8.710000000000000000e+02 -8.780597014925372434e+01 3.315449164636374846e+00 4.179104477611939927e+00 1.899924375041141866e+00 8.375000000000000000e+00 4.897384506039933250e+00 1.116666666666666607e+01 1.363105115372822418e+01 1.859701492537313428e+01 2.165259637615012611e+00
7.150000000000000000e+02 -8.850909090909091503e+01 3.362211000207654621e+00 3.872727272727272574e+00 2.027578452283730570e+00 6.875000000000000000e+00 4.648588495446762892e+00 9.166666666666666075e+00 1.039898499320433167e+01 1.852727272727272734e+01 2.052533206061103677e+00
6.110000000000000000e+02 -8.804255319148936110e+01 4.010398435177331855e+00 4.297872340425532123e+00 1.966905914709713210e+00 5.875000000000000000e+00 4.512136411945011361e+00 7.833333333333333037e+00 8.668269082630562394e+00 1.846808510638297918e+01 1.944452707880147235e+00
7.020000000000000000e+02 -8.822222222222222854e+01 3.871389197818743799e+00 4.074074074074074403e+00 2.184557348601278370e+00 6.000000000000000000e+00 5.577733510227170122e+00 9.000000000000000000e+00 9.983319421247959013e+00 1.831481481481481310e+01 1.803536382839272090e+00
8.060000000000000000e+02 -8.800000000000000000e+01 3.822682726280909993e+00 4.145161290322580960e+00 1.882403869743191294e+00 6.888888888888889284e+00 6.081747637068447787e+00 8.857142857142857650e+00 1.239157053840082412e+01 1.827419354838709609e+01 1.935819863309647726e+00
7.930000000000000000e+02 -8.865573770491803884e+01 4.226711491166855517e+00 4.311475409836065253e+00 2.161822118571771423e+00 7.625000000000000000e+00 6.479535091347218057e+00 1.016666666666666607e+01 1.358205515458622514e+01 1.859016393442622928e+01 1.740332069126585113e+00
6.370000000000000000e+02 -8.761224489795918657e+01 3.810920540840023740e+00 3.795918367346938993e+00 1.525023811613828828e+00 7.000000000000000000e+00 5.237229365663816694e+00 7.000000000000000000e+00 9.841602656942763261e+00 1.810204081632653228e+01 1.568112058146819976e+00
8.970000000000000000e+02 -8.804347826086956275e+01 3.548564856302119264e+00 4.521739130434782261e+00 1.967921699663134572e+00 9.857142857142857650e+00 7.623808036643620056e+00 9.857142857142857650e+00 1.809837065617132268e+01 1.837681159420289845e+01 1.445647633569565604e+00
7.410000000000000000e+02 -8.917543859649123306e+01 4.276097610268665861e+00 3.666666666666666519e+00 1.958636594660051022e+00 8.142857142857142350e+00 5.692816812906078994e+00 8.142857142857142350e+00 1.183733284906662675e+01 1.812280701754385959e+01 1.534059806224503664e+00
7.800000000000000000e+02 -8.726666666666666572e+01 3.487437773240150918e+00 4.250000000000000000e+00 1.747617425716128103e+00 8.571428571428571175e+00 6.779320295831241516e+00 1.200000000000000000e+01 1.955505049852850519e+01 1.836666666666666714e+01 1.390043964132869458e+00
8.060000000000000000e+02 -8.759677419354838435e+01 4.229160205736553380e+00 3.483870967741935498e+00 2.123159054439268889e+00 7.750000000000000000e+00 7.066647012551285023e+00 8.857142857142857650e+00 1.315217061312446134e+01 1.827419354838709609e+01 1.471989599791336811e+00
7.540000000000000000e+02 -8.805172413793103203e+01 4.087079784550263994e+00 4.068965517241379004e+00 1.827586206896551824e+00 8.285714285714286476e+00 7.004371812646435380e+00 1.159999999999999964e+01 1.829316812364659839e+01 1.812068965517241281e+01 1.018409615560162518e+00
8.450000000000000000e+02 -8.784615384615383959e+01 3.783489513585082342e+00 4.092307692307691980e+00 2.153516458282748847e+00 8.125000000000000000e+00 7.991206104212304595e+00 1.300000000000000000e+01 1.513935269422044883e+01 1.800000000000000000e+01 9.607689228305228424e-01
6.240000000000000000e+02 -8.727083333333332860e+01 3.219339886615819157e+00 3.458333333333333481e+00 1.707316770712323128e+00 9.599999999999999645e+00 7.364781055808787613e+00 9.599999999999999645e+00 1.380724447527456356e+01 1.791666666666666785e+01 3.996526269427266298e-01
8.450000000000000000e+02 -8.793846153846153868e+01 4.673581802419352726e+00 4.261538461538461497e+00 2.077549763002436212e+00 8.125000000000000000e+00 8.006833019365396709e+00 1.300000000000000000e+01 1.456021977856103611e+01 1.804615384615384599e+01 1.029275611303245075e+00
7.670000000000000000e+02 -8.832203389830507945e+01 4.155619752127790001e+00 3.745762711864406569e+00 2.079710054261418861e+00 8.428571428571428825e+00 7.798482322260674060e+00 1.475000000000000000e+01 1.982895609960342753e+01 1.810169491525423879e+01 8.962240045018499135e-01
7.020000000000000000e+02 -8.833333333333332860e+01 2.905932629027115244e+00 3.666666666666666519e+00 1.972026594366538710e+00 6.750000000000000000e+00 6.777720855862979121e+00 1.080000000000000071e+01 1.175414820393209148e+01 1.807407407407407263e+01 9.785070232313263228e-01
7.800000000000000000e+02 -8.779999999999999716e+01 2.743477112473633905e+00 3.933333333333333126e+00 2.120272519171900072e+00 1.000000000000000000e+01 8.981462390204987045e+00 1.200000000000000000e+01 1.705285899783376635e+01 1.794999999999999929e+01 5.894913061275798283e-01
8.190000000000000000e+02 -8.853968253968254487e+01 3.522379232106403801e+00 4.095238095238094900e+00 2.044848624150846561e+00 7.875000000000000000e+00 7.688262157340890468e+00 1.259999999999999964e+01 1.608228839437969881e+01 1.815873015873015817e+01 1.042072861090149294e+00
9.490000000000000000e+02 -8.938356164383561975e+01 4.076763882425537666e+00 4.424657534246575707e+00 2.106206147263843587e+00 9.125000000000000000e+00 9.558209821927952987e+00 1.216666666666666607e+01 1.784579004197410868e+01 1.795890410958904226e+01 8.348300813804158116e-01
8.710000000000000000e+02 -8.879104477611940638e+01 3.584949107375543953e+00 4.000000000000000000e+00 2.007448815354617278e+00 1.116666666666666607e+01 8.858454843945541057e+00 1.340000000000000036e+01 1.843474979488465948e+01 1.816417910447761130e+01 8.741224157818697771e-01
9.360000000000000000e+02 -8.834722222222222854e+01 4.079623220014802598e+00 4.402777777777777679e+00 1.997635562235057227e+00 9.000000000000000000e+00 8.351646544245033610e+00 1.200000000000000000e+01 1.722401424368508316e+01 1.805555555555555713e+01 1.065740338513937679e+00
7.540000000000000000e+02 -8.684482758620688969e+01 2.863574593586153405e+00 3.741379310344827402e+00 1.978856730430967437e+00 9.666666666666666075e+00 7.408703590297622377e+00 1.159999999999999964e+01 1.626775952613020237e+01 1.810344827586206762e+01 9.038167187642177636e-01
7.800000000000000000e+02 -8.634999999999999432e+01 2.351063589101749507e+00 3.866666666666666696e+00 1.829996964174773977e+00 7.500000000000000000e+00 6.873863542433760188e+00 1.000000000000000000e+01 1.489966442575133954e+01 1.813333333333333286e+01 1.102522360569415216e+00
8.320000000000000000e+02 -8.720312500000000000e+01 3.428646268481920778e+00 3.953125000000000000e+00 1.923779544120115759e+00 8.000000000000000000e+00 7.297259759663211831e+00 1.066666666666666607e+01 1.719172927763683845e+01 1.809375000000000000e+01 1.099982244174877666e+00
8.450000000000000000e+02 -8.796923076923076223e+01 3.494916003257085624e+00 4.046153846153845990e+00 1.924983670106714229e+00 9.285714285714286476e+00 7.303898874950981224e+00 1.083333333333333393e+01 1.666749997916770454e+01 1.824615384615384528e+01 1.137213453081620251e+00
7.670000000000000000e+02 -8.800000000000000000e+01 4.302147670207426167e+00 4.135593220338982690e+00 2.062232023627814215e+00 8.428571428571428825e+00 7.365113574085851766e+00 9.833333333333333925e+00 1.494898733099410393e+01 1.794915254237288238e+01 9.283433178053662749e-01
8.320000000000000000e+02 -8.735937500000000000e+01 3.193583349370265001e+00 3.453125000000000000e+00 1.878577316581619971e+00 9.142857142857142350e+00 8.060991988380505902e+00 1.066666666666666607e+01 1.762258651718173752e+01 1.815625000000000000e+01 1.034087006735893599e+00
8.450000000000000000e+02 -8.716923076923076508e+01 2.754404756409300603e+00 3.938461538461538680e+00 2.006734224684651569e+00 9.285714285714286476e+00 7.832428663927314183e+00 1.083333333333333393e+01 1.451914444984812214e+01 1.793846153846153868e+01 1.020963693725357446e+00
8.060000000000000000e+02 -8.751612903225806406e+01 3.072993368267363135e+00 3.629032258064516014e+00 2.073129712635229716e+00 7.750000000000000000e+00 7.512489600658359912e+00 1.033333333333333393e+01 1.693779468788333276e+01 1.824193548387096797e+01 1.072914088358876805e+00
6.890000000000000000e+02 -8.683018867924528195e+01 1.920454437735769737e+00 3.283018867924528461e+00 1.975103135502148222e+00 7.571428571428571175e+00 7.228063223242010338e+00 8.833333333333333925e+00 1.140784330576506811e+01 1.798113207547169878e+01 9.415075433867657884e-01
6.500000000000000000e+02 -8.806000000000000227e+01 2.745250443948602737e+00 3.859999999999999876e+00 1.918436863699193973e+00 6.250000000000000000e+00 7.084313657652376861e+00 1.000000000000000000e+01 1.505988047761336013e+01 1.816000000000000014e+01 9.243376006633075015e-01
6.370000000000000000e+02 -8.740816326530612912e+01 3.135825688531593602e+00 3.755102040816326703e+00 1.879324805423892020e+00 8.166666666666666075e+00 6.542595475463507171e+00 8.166666666666666075e+00 9.990273047097140591e+00 1.806122448979591866e+01 8.900392851982256159e-01
6.890000000000000000e+02 -8.756603773584905070e+01 3.515515120805732252e+00 3.584905660377358583e+00 1.867638628778011123e+00 7.571428571428571175e+00 7.228063223242010338e+00 1.059999999999999964e+01 1.531796331109328690e+01 1.820754716981132049e+01 9.782250110804318055e-01
5.980000000000000000e+02 -8.676086956521739069e+01 2.728152604815332172e+00 3.391304347826086918e+00 1.799495833615206708e+00 7.666666666666666963e+00 6.574360974438674177e+00 7.666666666666666963e+00 8.844332774281065568e+00 1.804347826086956630e+01 7.505511522448725659e-01
6.500000000000000000e+02 -8.735999999999999943e+01 3.462715697252663372e+00 3.660000000000000142e+00 1.914262259984247816e+00 6.250000000000000000e+00 6.514407110397691270e+00 1.250000000000000000e+01 1.597654530867045786e+01 1.801999999999999957e+01 9.271461589199407882e-01
7.930000000000000000e+02 -8.801639344262295594e+01 4.506795609396440305e+00 3.704918032786885362e+00 2.278511610068248316e+00 8.714285714285713524e+00 8.223907408356716076e+00 1.016666666666666607e+01 1.229385573727335235e+01 1.801639344262295239e+01 8.394339091470234271e-01
7.930000000000000000e+02 -8.690163934426229275e+01 3.400602251544000421e+00 4.032786885245901232e+00 2.072198587821395765e+00 7.625000000000000000e+00 7.967708265241643772e+00 1.525000000000000000e+01 1.960070151805797067e+01 1.814754098360655732e+01 9.553312973333418778e-01
8.710000000000000000e+02 -8.805970149253731449e+01 4.128100271455600101e+00 3.880597014925373234e+00 2.256151710124025822e+00 8.375000000000000000e+00 8.260410098778390164e+00 1.116666666666666607e+01 1.364327266050520926e+01 1.792537313432835688e+01 9.029542365524879655e-01
8.450000000000000000e+02 -8.856923076923077076e+01 4.285823610890751922e+00 4.338461538461538147e+00 2.070131345345567642e+00 8.125000000000000000e+00 7.490619133289317055e+00 1.300000000000000000e+01 1.750428518963285285e+01 1.809230769230769198e+01 1.091549032311800449e+00
7.800000000000000000e+02 -8.725000000000000000e+01 3.862749452570452657e+00 3.966666666666666785e+00 2.235819511697867412e+00 7.500000000000000000e+00 6.633249580710799620e+00 1.000000000000000000e+01 1.271482074850709942e+01 1.810000000000000142e+01 1.135781669160054852e+00
8.450000000000000000e+02 -8.669230769230769340e+01 3.290653790185759764e+00 4.215384615384615508e+00 1.917468745646860429e+00 8.125000000000000000e+00 7.540515565927836228e+00 1.083333333333333393e+01 1.710181926644713002e+01 1.809230769230769198e+01 1.091549032311800449e+00
6.110000000000000000e+02 -8.680851063829787506e+01 2.863105722383719520e+00 4.042553191489361986e+00 1.797840865895966589e+00 6.714285714285714413e+00 5.310751512983173050e+00 7.833333333333333037e+00 1.188018892479782451e+01 1.804255319148936110e+01 1.090723882380961296e+00
8.320000000000000000e+02 -8.723437500000000000e+01 3.156056615362753615e+00 4.093750000000000000e+00 1.909832698824690311e+00 8.000000000000000000e+00 7.141428428542850426e+00 1.066666666666666607e+01 1.590248058916875173e+01 1.798437500000000000e+01 1.096759253152213009e+00
6.890000000000000000e+02 -8.766037735849056389e+01 2.996497302521005324e+00 4.113207547169811740e+00 1.776793564829215466e+00 7.571428571428571175e+00 7.228063223242010338e+00 1.059999999999999964e+01 1.593235701332354637e+01 1.815094339622641684e+01 8.985570490408043565e-01
8.840000000000000000e+02 -8.745588235294117396e+01 3.465942803274591366e+00 4.029411764705882248e+00 1.940062068710645127e+00 8.500000000000000000e+00 8.558621384311845048e+00 1.133333333333333393e+01 1.607966279358977957e+01 1.807352941176470651e+01 9.749234731745425320e-01
7.930000000000000000e+02 -8.777049180327868783e+01 3.641263708861773196e+00 3.967213114754098324e+00 1.974984649160131278e+00 8.714285714285713524e+00 7.647862179613813538e+00 1.219999999999999929e+01 1.652150114245070256e+01 1.811475409836065609e+01 9.933939283634831696e-01
8.060000000000000000e+02 -8.672580645161289681e+01 2.885835009919054173e+00 3.741935483870967527e+00 1.950479542945932065e+00 8.857142857142857650e+00 8.592830423898609737e+00 1.033333333333333393e+01 1.553133034296232395e+01 1.801612903225806406e+01 8.326393225251809138e-01
8.320000000000000000e+02 -8.759375000000000000e+01 3.565103215546500781e+00 3.843750000000000000e+00 2.122930978034848870e+00 9.142857142857142350e+00 8.887046294283308612e+00 1.280000000000000071e+01 1.865904606350496309e+01 1.812500000000000000e+01 8.196798155377500450e-01
